PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
0.00,0.00,0.00,40.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,2025,1,1,1,F
0.00,0.00,0.00,42.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2025,1,1,1,L
0.00,0.00,0.00,42.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,L
0.00,0.00,0.00,44.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15447,1544705,35447,UGN,"Waukegan, IL",IL,17,Illinois,41,2025,1,1,1,L
0.00,0.00,0.00,44.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,15447,1544705,35447,UGN,"Waukegan, IL",IL,17,Illinois,41,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,L
0.00,0.00,0.00,44.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,45.00,9K,20253,"Hyannis Air Service, Inc. dba Cape Air",07021,D,9K,"Hyannis Air Service, Inc. dba Cape Air",1,6,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14306,1430604,34306,PVC,"Provincetown, MA",MA,25,Massachusetts,13,2025,1,1,1,F
0.00,0.00,0.00,45.00,9K,20253,"Hyannis Air Service, Inc. dba Cape Air",07021,D,9K,"Hyannis Air Service, Inc. dba Cape Air",1,6,14306,1430604,34306,PVC,"Provincetown, MA",MA,25,Massachusetts,13,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2025,1,1,1,F
0.00,0.00,0.00,45.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,45.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,2025,1,1,1,L
0.00,0.00,0.00,47.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2025,1,1,1,F
0.00,0.00,0.00,48.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,48.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,49.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,15257,1525706,35257,TLT,"Tuluksak, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,49.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,2025,1,1,1,F
0.00,0.00,0.00,50.00,KAH,20272,Kenmore Air Harbor,06927,D,KAH,Kenmore Air Harbor,1,6,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,13055,1305502,33055,LPS,"Lopez Island, WA",WA,53,Washington,93,2025,1,1,1,L
0.00,0.00,0.00,52.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,02,Alaska,1,15085,1508505,35085,SXP,"Sheldon Point, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,53.00,JN,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,15160,1516006,35160,TCT,"Takotna, AK",AK,02,Alaska,1,13676,1367602,33676,NIB,"Nikolai, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,55.00,KAH,20272,Kenmore Air Harbor,06927,D,KAH,Kenmore Air Harbor,1,6,11762,1176202,31646,FRD,"Friday Harbor, WA",WA,53,Washington,93,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,2025,1,1,1,L
0.00,0.00,0.00,55.00,KAH,20272,Kenmore Air Harbor,06927,D,KAH,Kenmore Air Harbor,1,6,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,11762,1176202,31646,FRD,"Friday Harbor, WA",WA,53,Washington,93,2025,1,1,1,L
0.00,0.00,0.00,55.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14576,1457607,34576,ROC,"Rochester, NY",NY,36,New York,22,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,2025,1,1,1,F
0.00,0.00,0.00,56.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,10519,1051901,30519,BCT,"Boca Raton, FL",FL,12,Florida,33,15030,1503002,35030,SUA,"Stuart, FL",FL,12,Florida,33,2025,1,1,1,L
0.00,0.00,0.00,59.00,GCH,20267,Grand Canyon Helicopters,06933,D,GCH,Grand Canyon Helicopters,1,6,10661,1066106,30661,BLD,"Boulder City, NV",NV,32,Nevada,85,10011,1001104,30011,1G4,"Peach Springs, AZ",AZ,04,Arizona,81,2025,1,1,1,F
0.00,0.00,0.00,60.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,D,GCA,"Global Crossing Airlines, Inc.",2,2,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,15074,1507402,35074,SWO,"Stillwater, OK",OK,40,Oklahoma,73,2025,1,1,1,L
0.00,0.00,0.00,60.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,12709,1270907,32709,KKI,"Akiachak, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,62.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,1,L
0.00,0.00,0.00,62.00,KAH,20272,Kenmore Air Harbor,06927,D,KAH,Kenmore Air Harbor,1,6,11588,1158802,31588,ESD,"Eastsound, WA",WA,53,Washington,93,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,2025,1,1,1,L
0.00,0.00,0.00,62.00,KAH,20272,Kenmore Air Harbor,06927,D,KAH,Kenmore Air Harbor,1,6,14004,1400403,34004,PAE,"Everett, WA",WA,53,Washington,93,11588,1158802,31588,ESD,"Eastsound, WA",WA,53,Washington,93,2025,1,1,1,L
0.00,0.00,0.00,63.00,5Y,20007,Atlas Air Inc.,06087,D,5Y,Atlas Air Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14512,1451202,34512,RFD,"Rockford, IL",IL,17,Illinois,41,2025,1,1,1,P
0.00,0.00,0.00,63.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14512,1451202,34512,RFD,"Rockford, IL",IL,17,Illinois,41,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,F
0.00,0.00,0.00,65.00,AMQ,20201,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,2025,1,1,1,L
0.00,0.00,0.00,65.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,2025,1,1,1,L
0.00,0.00,0.00,66.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,2025,1,1,1,F
0.00,0.00,0.00,67.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,D,GCA,"Global Crossing Airlines, Inc.",2,2,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,67.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,1,F
0.00,0.00,0.00,68.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,68.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12709,1270907,32709,KKI,"Akiachak, AK",AK,02,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,68.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12769,1276902,32769,KOT,"Kotlik, AK",AK,02,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,2025,1,1,1,L
0.00,0.00,0.00,68.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14880,1488002,34880,SLQ,"Sleetmute, AK",AK,02,Alaska,1,10996,1099602,30996,CHU,"Chuathbaluk, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,68.00,WI,20195,Sky Lease Cargo,16884,I,WI,Sky Lease Cargo,2,2,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14691,1469103,34691,SBD,"San Bernardino, CA",CA,06,California,91,2025,1,1,1,P
0.00,0.00,0.00,70.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2025,1,1,1,F
0.00,0.00,0.00,71.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,2025,1,1,1,L
0.00,0.00,0.00,71.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2025,1,1,1,L
0.00,0.00,0.00,74.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14493,1449302,34493,RDV,"Red Devil, AK",AK,02,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,74.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72,Puerto Rico,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2025,1,1,1,F
0.00,0.00,0.00,74.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,2025,1,1,1,L
0.00,0.00,0.00,74.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2025,1,1,1,L
0.00,0.00,0.00,75.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12348,1234802,32348,INT,"Winston-Salem, NC",NC,37,North Carolina,36,2025,1,1,1,L
0.00,0.00,0.00,75.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,12348,1234802,32348,INT,"Winston-Salem, NC",NC,37,North Carolina,36,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,1,L
0.00,0.00,0.00,75.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,1,F
0.00,0.00,0.00,75.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,2025,1,1,1,F
0.00,0.00,0.00,78.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11952,1195205,31952,GNU,"Goodnews Bay, AK",AK,02,Alaska,1,11492,1149202,31492,EEK,"Eek, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,79.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,11227,1122706,31227,CYF,"Chefornak, AK",AK,02,Alaska,1,12831,1283102,32831,KUK,"Kasigluk, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,79.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,14880,1488002,34880,SLQ,"Sleetmute, AK",AK,02,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,80.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,D,GCA,"Global Crossing Airlines, Inc.",2,2,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,2025,1,1,1,L
0.00,0.00,0.00,80.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,1,F
0.00,0.00,0.00,80.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,80.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,2025,1,1,1,L
0.00,0.00,0.00,80.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2025,1,1,1,L
0.00,0.00,0.00,80.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,L
0.00,0.00,0.00,84.00,6F,22105,"FOX AIRCRAFT, LLC",01288,D,6F,"FOX AIRCRAFT, LLC",1,5,15554,1555402,35554,VAK,"Chevak, AK",AK,02,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,2025,1,1,1,L
0.00,0.00,0.00,84.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,85.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,2025,1,1,1,F
0.00,0.00,0.00,86.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,10800,1080003,32575,BUR,"Burbank, CA",CA,06,California,91,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,06,California,91,2025,1,1,1,L
0.00,0.00,0.00,87.00,VC,21477,Via Airlines d/b/a Sterling Airways,01158,D,VC,Via Airlines d/b/a Sterling Airways,1,6,14738,1473802,34738,SDP,"Sandpoint, AK",AK,02,Alaska,1,10917,1091706,30082,CDB,"Cold Bay, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,91.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
0.00,0.00,0.00,92.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,12676,1267605,32676,KGX,"Grayling, AK",AK,02,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,94.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2025,1,1,1,F
0.00,0.00,0.00,97.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,13486,1348603,33486,MSO,"Missoula, MT",MT,30,Montana,84,2025,1,1,1,F
0.00,0.00,0.00,97.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11834,1183403,31834,FYV,"Fayetteville, AR",AR,05,Arkansas,71,2025,1,1,1,L
0.00,0.00,0.00,98.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,11123,1112301,31123,CPS,"St. Louis, MO",MO,29,Missouri,64,10967,1096702,30967,CGI,"Cape Girardeau, MO",MO,29,Missouri,64,2025,1,1,1,L
0.00,0.00,0.00,100.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,13983,1398305,33983,OWB,"Owensboro, KY",KY,21,Kentucky,52,14006,1400602,34006,PAH,"Paducah, KY",KY,21,Kentucky,52,2025,1,1,1,L
0.00,0.00,0.00,100.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,2025,1,1,1,F
0.00,0.00,0.00,100.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
0.00,0.00,0.00,101.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,11252,1125203,31252,DAB,"Daytona Beach, FL",FL,12,Florida,33,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,2025,1,1,1,L
0.00,0.00,0.00,101.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,11252,1125203,31252,DAB,"Daytona Beach, FL",FL,12,Florida,33,2025,1,1,1,L
0.00,0.00,0.00,102.00,27Q,21652,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,2025,1,1,1,L
0.00,0.00,0.00,102.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15798,1579802,35798,WNA,"Napakiak, AK",AK,02,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,102.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,13139,1313903,33139,LYH,"Lynchburg, VA",VA,51,Virginia,38,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,1,L
0.00,0.00,0.00,102.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,13139,1313903,33139,LYH,"Lynchburg, VA",VA,51,Virginia,38,2025,1,1,1,L
0.00,0.00,0.00,103.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,5,15257,1525706,35257,TLT,"Tuluksak, AK",AK,02,Alaska,1,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,2025,1,1,1,F
0.00,0.00,0.00,104.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,10434,1043405,30434,AVP,"Scranton/Wilkes-Barre, PA",PA,42,Pennsylvania,23,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,1,F
0.00,0.00,0.00,105.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,1,F
